sample_id,source_id,algorithm_family,label,trojan_type,fold_iid_r0,fold_iid_r1,fold_iid_r2,holdout_family
tampered_qft_static_v1_000059,benign_qft_v1_000059,qft,tampered,static,3,0,3,qft
tampered_qft_static_v1_000060,benign_qft_v1_000060,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000061,benign_qft_v1_000061,qft,tampered,static,0,2,2,qft
tampered_qft_static_v1_000062,benign_qft_v1_000062,qft,tampered,static,1,0,1,qft
tampered_qft_static_v1_000063,benign_qft_v1_000063,qft,tampered,static,4,3,2,qft
tampered_qft_static_v1_000064,benign_qft_v1_000064,qft,tampered,static,4,4,1,qft
tampered_qft_static_v1_000065,benign_qft_v1_000065,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000066,benign_qft_v1_000066,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000067,benign_qft_v1_000067,qft,tampered,static,3,2,0,qft
tampered_qft_static_v1_000068,benign_qft_v1_000068,qft,tampered,static,1,0,2,qft
tampered_qft_static_v1_000069,benign_qft_v1_000069,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000070,benign_qft_v1_000070,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000071,benign_qft_v1_000071,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000072,benign_qft_v1_000072,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000073,benign_qft_v1_000073,qft,tampered,static,0,3,4,qft
tampered_qft_static_v1_000074,benign_qft_v1_000074,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000075,benign_qft_v1_000075,qft,tampered,static,0,2,1,qft
tampered_qft_static_v1_000076,benign_qft_v1_000076,qft,tampered,static,2,1,1,qft
tampered_qft_static_v1_000077,benign_qft_v1_000077,qft,tampered,static,4,4,1,qft
tampered_qft_static_v1_000078,benign_qft_v1_000078,qft,tampered,static,0,4,3,qft
tampered_qft_static_v1_000079,benign_qft_v1_000079,qft,tampered,static,4,4,2,qft
tampered_qft_static_v1_000080,benign_qft_v1_000080,qft,tampered,static,1,0,0,qft
tampered_qft_static_v1_000081,benign_qft_v1_000081,qft,tampered,static,1,1,3,qft
tampered_qft_static_v1_000082,benign_qft_v1_000082,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000083,benign_qft_v1_000083,qft,tampered,static,2,1,3,qft
tampered_qft_static_v1_000084,benign_qft_v1_000084,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000085,benign_qft_v1_000085,qft,tampered,static,1,2,1,qft
tampered_qft_static_v1_000086,benign_qft_v1_000086,qft,tampered,static,2,1,1,qft
tampered_qft_static_v1_000087,benign_qft_v1_000087,qft,tampered,static,4,4,4,qft
tampered_qft_static_v1_000088,benign_qft_v1_000088,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000089,benign_qft_v1_000089,qft,tampered,static,0,0,2,qft
tampered_qft_static_v1_000090,benign_qft_v1_000090,qft,tampered,static,4,4,2,qft
tampered_qft_static_v1_000091,benign_qft_v1_000091,qft,tampered,static,2,2,2,qft
tampered_qft_static_v1_000092,benign_qft_v1_000092,qft,tampered,static,4,1,1,qft
tampered_qft_static_v1_000093,benign_qft_v1_000093,qft,tampered,static,3,3,1,qft
tampered_qft_static_v1_000094,benign_qft_v1_000094,qft,tampered,static,2,1,1,qft
tampered_qft_static_v1_000095,benign_qft_v1_000095,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000096,benign_qft_v1_000096,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000097,benign_qft_v1_000097,qft,tampered,static,0,3,3,qft
tampered_qft_static_v1_000098,benign_qft_v1_000098,qft,tampered,static,4,2,4,qft
tampered_qft_static_v1_000099,benign_qft_v1_000099,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000100,benign_qft_v1_000100,qft,tampered,static,3,1,2,qft
tampered_qft_static_v1_000101,benign_qft_v1_000101,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000102,benign_qft_v1_000102,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000103,benign_qft_v1_000103,qft,tampered,static,2,4,0,qft
tampered_qft_static_v1_000104,benign_qft_v1_000104,qft,tampered,static,2,0,4,qft
tampered_qft_static_v1_000105,benign_qft_v1_000105,qft,tampered,static,4,4,3,qft
tampered_qft_static_v1_000106,benign_qft_v1_000106,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000107,benign_qft_v1_000107,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000108,benign_qft_v1_000108,qft,tampered,static,2,2,0,qft
tampered_qft_static_v1_000109,benign_qft_v1_000109,qft,tampered,static,0,0,4,qft
tampered_qft_static_v1_000110,benign_qft_v1_000110,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000111,benign_qft_v1_000111,qft,tampered,static,0,4,3,qft
tampered_qft_static_v1_000112,benign_qft_v1_000112,qft,tampered,static,1,3,2,qft
tampered_qft_static_v1_000113,benign_qft_v1_000113,qft,tampered,static,0,4,3,qft
tampered_qft_static_v1_000114,benign_qft_v1_000114,qft,tampered,static,4,4,3,qft
tampered_qft_static_v1_000115,benign_qft_v1_000115,qft,tampered,static,4,2,4,qft
tampered_qft_static_v1_000116,benign_qft_v1_000116,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000117,benign_qft_v1_000117,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000118,benign_qft_v1_000118,qft,tampered,static,2,0,0,qft
tampered_qft_static_v1_000119,benign_qft_v1_000119,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000120,benign_qft_v1_000120,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000121,benign_qft_v1_000121,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000122,benign_qft_v1_000122,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000123,benign_qft_v1_000123,qft,tampered,static,1,3,1,qft
tampered_qft_static_v1_000124,benign_qft_v1_000124,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000125,benign_qft_v1_000125,qft,tampered,static,1,3,0,qft
tampered_qft_static_v1_000126,benign_qft_v1_000126,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000127,benign_qft_v1_000127,qft,tampered,static,2,1,0,qft
tampered_qft_static_v1_000128,benign_qft_v1_000128,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000129,benign_qft_v1_000129,qft,tampered,static,1,4,0,qft
tampered_qft_static_v1_000130,benign_qft_v1_000130,qft,tampered,static,4,3,0,qft
tampered_qft_static_v1_000131,benign_qft_v1_000131,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000132,benign_qft_v1_000132,qft,tampered,static,2,1,1,qft
tampered_qft_static_v1_000133,benign_qft_v1_000133,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000134,benign_qft_v1_000134,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000135,benign_qft_v1_000135,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000136,benign_qft_v1_000136,qft,tampered,static,0,2,0,qft
tampered_qft_static_v1_000137,benign_qft_v1_000137,qft,tampered,static,2,1,2,qft
tampered_qft_static_v1_000138,benign_qft_v1_000138,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000139,benign_qft_v1_000139,qft,tampered,static,2,4,3,qft
tampered_qft_static_v1_000140,benign_qft_v1_000140,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000141,benign_qft_v1_000141,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000142,benign_qft_v1_000142,qft,tampered,static,0,2,0,qft
tampered_qft_static_v1_000143,benign_qft_v1_000143,qft,tampered,static,0,1,2,qft
tampered_qft_static_v1_000144,benign_qft_v1_000144,qft,tampered,static,1,2,4,qft
tampered_qft_static_v1_000145,benign_qft_v1_000145,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000146,benign_qft_v1_000146,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000147,benign_qft_v1_000147,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000148,benign_qft_v1_000148,qft,tampered,static,2,4,2,qft
tampered_qft_static_v1_000149,benign_qft_v1_000149,qft,tampered,static,4,1,3,qft
tampered_qft_static_v1_000150,benign_qft_v1_000150,qft,tampered,static,3,0,3,qft
tampered_qft_static_v1_000151,benign_qft_v1_000151,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000152,benign_qft_v1_000152,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000153,benign_qft_v1_000153,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000154,benign_qft_v1_000154,qft,tampered,static,1,2,1,qft
tampered_qft_static_v1_000155,benign_qft_v1_000155,qft,tampered,static,2,4,1,qft
tampered_qft_static_v1_000156,benign_qft_v1_000156,qft,tampered,static,0,1,1,qft
tampered_qft_static_v1_000157,benign_qft_v1_000157,qft,tampered,static,2,2,4,qft
tampered_qft_static_v1_000158,benign_qft_v1_000158,qft,tampered,static,2,4,3,qft
tampered_qft_static_v1_000159,benign_qft_v1_000159,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000160,benign_qft_v1_000160,qft,tampered,static,2,2,2,qft
tampered_qft_static_v1_000161,benign_qft_v1_000161,qft,tampered,static,1,0,2,qft
tampered_qft_static_v1_000162,benign_qft_v1_000162,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000163,benign_qft_v1_000163,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000164,benign_qft_v1_000164,qft,tampered,static,0,2,2,qft
tampered_qft_static_v1_000165,benign_qft_v1_000165,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000166,benign_qft_v1_000166,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000167,benign_qft_v1_000167,qft,tampered,static,1,0,3,qft
tampered_qft_static_v1_000168,benign_qft_v1_000168,qft,tampered,static,1,2,4,qft
tampered_qft_static_v1_000169,benign_qft_v1_000169,qft,tampered,static,0,0,2,qft
tampered_qft_static_v1_000170,benign_qft_v1_000170,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000171,benign_qft_v1_000171,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000172,benign_qft_v1_000172,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000173,benign_qft_v1_000173,qft,tampered,static,4,4,1,qft
tampered_qft_static_v1_000174,benign_qft_v1_000174,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000175,benign_qft_v1_000175,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000176,benign_qft_v1_000176,qft,tampered,static,2,0,2,qft
tampered_qft_static_v1_000177,benign_qft_v1_000177,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000178,benign_qft_v1_000178,qft,tampered,static,0,2,3,qft
tampered_qft_static_v1_000179,benign_qft_v1_000179,qft,tampered,static,3,3,0,qft
tampered_qft_static_v1_000180,benign_qft_v1_000180,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000181,benign_qft_v1_000181,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000182,benign_qft_v1_000182,qft,tampered,static,0,4,2,qft
tampered_qft_static_v1_000183,benign_qft_v1_000183,qft,tampered,static,2,3,4,qft
tampered_qft_static_v1_000184,benign_qft_v1_000184,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000185,benign_qft_v1_000185,qft,tampered,static,0,2,4,qft
tampered_qft_static_v1_000186,benign_qft_v1_000186,qft,tampered,static,4,2,1,qft
tampered_qft_static_v1_000187,benign_qft_v1_000187,qft,tampered,static,4,2,1,qft
tampered_qft_static_v1_000188,benign_qft_v1_000188,qft,tampered,static,2,3,4,qft
tampered_qft_static_v1_000189,benign_qft_v1_000189,qft,tampered,static,4,4,0,qft
tampered_qft_static_v1_000190,benign_qft_v1_000190,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000191,benign_qft_v1_000191,qft,tampered,static,2,4,1,qft
tampered_qft_static_v1_000192,benign_qft_v1_000192,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000193,benign_qft_v1_000193,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000194,benign_qft_v1_000194,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000195,benign_qft_v1_000195,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000196,benign_qft_v1_000196,qft,tampered,static,3,2,4,qft
tampered_qft_static_v1_000197,benign_qft_v1_000197,qft,tampered,static,0,2,0,qft
tampered_qft_static_v1_000198,benign_qft_v1_000198,qft,tampered,static,2,4,2,qft
tampered_qft_static_v1_000199,benign_qft_v1_000199,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000200,benign_qft_v1_000200,qft,tampered,static,3,4,3,qft
tampered_qft_static_v1_000201,benign_qft_v1_000201,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000202,benign_qft_v1_000202,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000203,benign_qft_v1_000203,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000204,benign_qft_v1_000204,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000205,benign_qft_v1_000205,qft,tampered,static,1,2,4,qft
tampered_qft_static_v1_000206,benign_qft_v1_000206,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000207,benign_qft_v1_000207,qft,tampered,static,0,2,2,qft
tampered_qft_static_v1_000208,benign_qft_v1_000208,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000209,benign_qft_v1_000209,qft,tampered,static,1,1,0,qft
tampered_qft_static_v1_000210,benign_qft_v1_000210,qft,tampered,static,0,3,3,qft
tampered_qft_static_v1_000211,benign_qft_v1_000211,qft,tampered,static,4,2,1,qft
tampered_qft_static_v1_000212,benign_qft_v1_000212,qft,tampered,static,0,1,1,qft
tampered_qft_static_v1_000213,benign_qft_v1_000213,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000214,benign_qft_v1_000214,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000215,benign_qft_v1_000215,qft,tampered,static,2,0,0,qft
tampered_qft_static_v1_000216,benign_qft_v1_000216,qft,tampered,static,2,0,0,qft
tampered_qft_static_v1_000217,benign_qft_v1_000217,qft,tampered,static,2,4,0,qft
tampered_qft_static_v1_000218,benign_qft_v1_000218,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000219,benign_qft_v1_000219,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000220,benign_qft_v1_000220,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000221,benign_qft_v1_000221,qft,tampered,static,1,3,1,qft
tampered_qft_static_v1_000222,benign_qft_v1_000222,qft,tampered,static,0,2,3,qft
tampered_qft_static_v1_000223,benign_qft_v1_000223,qft,tampered,static,2,0,3,qft
tampered_qft_static_v1_000224,benign_qft_v1_000224,qft,tampered,static,4,1,3,qft
tampered_qft_static_v1_000225,benign_qft_v1_000225,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000226,benign_qft_v1_000226,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000227,benign_qft_v1_000227,qft,tampered,static,2,4,3,qft
tampered_qft_static_v1_000228,benign_qft_v1_000228,qft,tampered,static,3,0,2,qft
tampered_qft_static_v1_000229,benign_qft_v1_000229,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000230,benign_qft_v1_000230,qft,tampered,static,3,2,4,qft
tampered_qft_static_v1_000231,benign_qft_v1_000231,qft,tampered,static,3,2,0,qft
tampered_qft_static_v1_000232,benign_qft_v1_000232,qft,tampered,static,4,2,2,qft
tampered_qft_static_v1_000233,benign_qft_v1_000233,qft,tampered,static,1,0,2,qft
tampered_qft_static_v1_000234,benign_qft_v1_000234,qft,tampered,static,2,1,2,qft
tampered_qft_static_v1_000235,benign_qft_v1_000235,qft,tampered,static,2,3,4,qft
tampered_qft_static_v1_000236,benign_qft_v1_000236,qft,tampered,static,4,4,0,qft
tampered_qft_static_v1_000237,benign_qft_v1_000237,qft,tampered,static,3,0,1,qft
tampered_qft_static_v1_000238,benign_qft_v1_000238,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000239,benign_qft_v1_000239,qft,tampered,static,2,0,3,qft
tampered_qft_static_v1_000240,benign_qft_v1_000240,qft,tampered,static,3,2,2,qft
tampered_qft_static_v1_000241,benign_qft_v1_000241,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000242,benign_qft_v1_000242,qft,tampered,static,0,0,2,qft
tampered_qft_static_v1_000243,benign_qft_v1_000243,qft,tampered,static,3,0,4,qft
tampered_qft_static_v1_000244,benign_qft_v1_000244,qft,tampered,static,4,0,1,qft
tampered_qft_static_v1_000245,benign_qft_v1_000245,qft,tampered,static,2,3,0,qft
tampered_qft_static_v1_000246,benign_qft_v1_000246,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000247,benign_qft_v1_000247,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000248,benign_qft_v1_000248,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000249,benign_qft_v1_000249,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000250,benign_qft_v1_000250,qft,tampered,static,3,1,1,qft
tampered_qft_static_v1_000251,benign_qft_v1_000251,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000252,benign_qft_v1_000252,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000253,benign_qft_v1_000253,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000254,benign_qft_v1_000254,qft,tampered,static,3,1,2,qft
tampered_qft_static_v1_000255,benign_qft_v1_000255,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000256,benign_qft_v1_000256,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000257,benign_qft_v1_000257,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000258,benign_qft_v1_000258,qft,tampered,static,1,3,0,qft
tampered_qft_static_v1_000259,benign_qft_v1_000259,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000260,benign_qft_v1_000260,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000261,benign_qft_v1_000261,qft,tampered,static,0,2,2,qft
tampered_qft_static_v1_000262,benign_qft_v1_000262,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000263,benign_qft_v1_000263,qft,tampered,static,0,4,4,qft
tampered_qft_static_v1_000264,benign_qft_v1_000264,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000265,benign_qft_v1_000265,qft,tampered,static,3,1,1,qft
tampered_qft_static_v1_000266,benign_qft_v1_000266,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000267,benign_qft_v1_000267,qft,tampered,static,3,4,1,qft
tampered_qft_static_v1_000268,benign_qft_v1_000268,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000269,benign_qft_v1_000269,qft,tampered,static,1,4,0,qft
tampered_qft_static_v1_000270,benign_qft_v1_000270,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000271,benign_qft_v1_000271,qft,tampered,static,0,2,3,qft
tampered_qft_static_v1_000272,benign_qft_v1_000272,qft,tampered,static,1,0,0,qft
tampered_qft_static_v1_000273,benign_qft_v1_000273,qft,tampered,static,4,4,2,qft
tampered_qft_static_v1_000274,benign_qft_v1_000274,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000275,benign_qft_v1_000275,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000276,benign_qft_v1_000276,qft,tampered,static,1,1,2,qft
tampered_qft_static_v1_000277,benign_qft_v1_000277,qft,tampered,static,0,2,4,qft
tampered_qft_static_v1_000278,benign_qft_v1_000278,qft,tampered,static,2,2,0,qft
tampered_qft_static_v1_000279,benign_qft_v1_000279,qft,tampered,static,2,2,1,qft
tampered_qft_static_v1_000280,benign_qft_v1_000280,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000281,benign_qft_v1_000281,qft,tampered,static,3,2,4,qft
tampered_qft_static_v1_000282,benign_qft_v1_000282,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000283,benign_qft_v1_000283,qft,tampered,static,1,3,3,qft
tampered_qft_static_v1_000284,benign_qft_v1_000284,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000285,benign_qft_v1_000285,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000286,benign_qft_v1_000286,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000287,benign_qft_v1_000287,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000288,benign_qft_v1_000288,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000289,benign_qft_v1_000289,qft,tampered,static,0,4,1,qft
tampered_qft_static_v1_000290,benign_qft_v1_000290,qft,tampered,static,2,4,3,qft
tampered_qft_static_v1_000291,benign_qft_v1_000291,qft,tampered,static,2,3,0,qft
tampered_qft_static_v1_000292,benign_qft_v1_000292,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000293,benign_qft_v1_000293,qft,tampered,static,0,3,2,qft
tampered_qft_static_v1_000294,benign_qft_v1_000294,qft,tampered,static,0,4,4,qft
tampered_qft_static_v1_000295,benign_qft_v1_000295,qft,tampered,static,0,0,2,qft
tampered_qft_static_v1_000296,benign_qft_v1_000296,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000297,benign_qft_v1_000297,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000298,benign_qft_v1_000298,qft,tampered,static,0,4,1,qft
tampered_qft_static_v1_000299,benign_qft_v1_000299,qft,tampered,static,1,2,1,qft
tampered_qft_static_v1_000300,benign_qft_v1_000300,qft,tampered,static,4,2,3,qft
tampered_qft_static_v1_000301,benign_qft_v1_000301,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000302,benign_qft_v1_000302,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000303,benign_qft_v1_000303,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000304,benign_qft_v1_000304,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000305,benign_qft_v1_000305,qft,tampered,static,3,1,1,qft
tampered_qft_static_v1_000306,benign_qft_v1_000306,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000307,benign_qft_v1_000307,qft,tampered,static,0,3,1,qft
tampered_qft_static_v1_000308,benign_qft_v1_000308,qft,tampered,static,0,2,2,qft
tampered_qft_static_v1_000309,benign_qft_v1_000309,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000310,benign_qft_v1_000310,qft,tampered,static,3,1,0,qft
tampered_qft_static_v1_000311,benign_qft_v1_000311,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000312,benign_qft_v1_000312,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000313,benign_qft_v1_000313,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000314,benign_qft_v1_000314,qft,tampered,static,3,1,3,qft
tampered_qft_static_v1_000315,benign_qft_v1_000315,qft,tampered,static,2,2,2,qft
tampered_qft_static_v1_000316,benign_qft_v1_000316,qft,tampered,static,3,0,1,qft
tampered_qft_static_v1_000317,benign_qft_v1_000317,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000318,benign_qft_v1_000318,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000319,benign_qft_v1_000319,qft,tampered,static,0,2,1,qft
tampered_qft_static_v1_000320,benign_qft_v1_000320,qft,tampered,static,3,3,1,qft
tampered_qft_static_v1_000321,benign_qft_v1_000321,qft,tampered,static,3,0,1,qft
tampered_qft_static_v1_000322,benign_qft_v1_000322,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000323,benign_qft_v1_000323,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000324,benign_qft_v1_000324,qft,tampered,static,0,1,2,qft
tampered_qft_static_v1_000325,benign_qft_v1_000325,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000326,benign_qft_v1_000326,qft,tampered,static,1,3,4,qft
tampered_qft_static_v1_000327,benign_qft_v1_000327,qft,tampered,static,2,1,0,qft
tampered_qft_static_v1_000328,benign_qft_v1_000328,qft,tampered,static,1,2,1,qft
tampered_qft_static_v1_000329,benign_qft_v1_000329,qft,tampered,static,2,4,0,qft
tampered_qft_static_v1_000330,benign_qft_v1_000330,qft,tampered,static,2,2,4,qft
tampered_qft_static_v1_000331,benign_qft_v1_000331,qft,tampered,static,2,0,4,qft
tampered_qft_static_v1_000332,benign_qft_v1_000332,qft,tampered,static,3,4,4,qft
tampered_qft_static_v1_000333,benign_qft_v1_000333,qft,tampered,static,4,1,4,qft
tampered_qft_static_v1_000334,benign_qft_v1_000334,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000335,benign_qft_v1_000335,qft,tampered,static,2,3,4,qft
tampered_qft_static_v1_000336,benign_qft_v1_000336,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000337,benign_qft_v1_000337,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000338,benign_qft_v1_000338,qft,tampered,static,4,1,1,qft
tampered_qft_static_v1_000339,benign_qft_v1_000339,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000340,benign_qft_v1_000340,qft,tampered,static,1,1,0,qft
tampered_qft_static_v1_000341,benign_qft_v1_000341,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000342,benign_qft_v1_000342,qft,tampered,static,4,4,0,qft
tampered_qft_static_v1_000343,benign_qft_v1_000343,qft,tampered,static,2,4,0,qft
tampered_qft_static_v1_000344,benign_qft_v1_000344,qft,tampered,static,4,2,3,qft
tampered_qft_static_v1_000345,benign_qft_v1_000345,qft,tampered,static,4,1,1,qft
tampered_qft_static_v1_000346,benign_qft_v1_000346,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000347,benign_qft_v1_000347,qft,tampered,static,0,3,3,qft
tampered_qft_static_v1_000348,benign_qft_v1_000348,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000349,benign_qft_v1_000349,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000350,benign_qft_v1_000350,qft,tampered,static,0,0,4,qft
tampered_qft_static_v1_000351,benign_qft_v1_000351,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000352,benign_qft_v1_000352,qft,tampered,static,0,4,2,qft
tampered_qft_static_v1_000353,benign_qft_v1_000353,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000354,benign_qft_v1_000354,qft,tampered,static,1,1,4,qft
tampered_qft_static_v1_000355,benign_qft_v1_000355,qft,tampered,static,3,3,1,qft
tampered_qft_static_v1_000356,benign_qft_v1_000356,qft,tampered,static,3,1,0,qft
tampered_qft_static_v1_000357,benign_qft_v1_000357,qft,tampered,static,0,0,0,qft
tampered_qft_static_v1_000358,benign_qft_v1_000358,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000359,benign_qft_v1_000359,qft,tampered,static,4,2,0,qft
tampered_qft_static_v1_000360,benign_qft_v1_000360,qft,tampered,static,0,0,4,qft
tampered_qft_static_v1_000361,benign_qft_v1_000361,qft,tampered,static,1,2,2,qft
tampered_qft_static_v1_000362,benign_qft_v1_000362,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000363,benign_qft_v1_000363,qft,tampered,static,4,2,4,qft
tampered_qft_static_v1_000364,benign_qft_v1_000364,qft,tampered,static,0,3,2,qft
tampered_qft_static_v1_000365,benign_qft_v1_000365,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000366,benign_qft_v1_000366,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000367,benign_qft_v1_000367,qft,tampered,static,1,3,3,qft
